,Artist,norm_updated_2
1403,Chico Buarque,0.00018076244359391364
1404,Soul Asylum,0.00033093938099298335
1405,Return to Forever,0.00020857516926296314
1406,Del McCoury,0.0039544934547153
1407,Joe Henderson,0.0002080452482011895
1408,Godflesh,0.0019736248764991
1409,Matchbox Twenty,5.3327031837527026e-05
1410,Gentle Giant,0.000196824475284475
1411,Lagwagon,0.00032760205426990836
1412,Robert Palmer,6.519634229993666e-05
1413,Spin Doctors,0.0002172910902988778
1414,The Sugarcubes,0.00019500037311914
1415,Eels,0.00024353639475409376
1416,Bowling for Soup,0.00014961979277786924
1417,Entombed,0.0004856170533585625
1418,No Doubt,4.9660791146089744e-05
1419,Morbid Angel,0.00027652383256475713
1420,The House of Love,0.00096767340377795
1421,Lydia Lunch,0.00192816314907745
1422,The Roches,0.0003212613200105
1423,New Riders of the Purple Sage,8.758513132089773e-05
1424,The Housemartins,0.00038514707410823004
1425,Concrete Blonde,0.00024013134398920624
1426,Nanci Griffith,0.00023973703463813124
1427,Cowboy Junkies,0.00012766606652424
1428,Paul Westerberg,0.0006368164576718167
1429,Michael Bolton,5.8741755761816924e-05
1430,The Jayhawks,0.0006359098897072334
1431,David Byrne,0.00014671778804843845
1432,Aztec Camera,0.0003172631645441667
1433,Tony Williams,0.00037982277881531
1434,*NSYNC,4.8649839383807694e-05
1435,Johnny Thunders,0.00037880337926337
1436,Joe Sample,0.00018911880789030002
1437,Toad the Wet Sprocket,0.00011815430895054374
1438,Kansas,3.09891403196041e-05
1439,David Sanborn,0.00013992130465942593
1440,Big Walter Horton,0.00188658750280635
1441,Black Uhuru,9.198168830356585e-05
1442,Kenny Dorham,0.00016363921390595652
1443,Donald Byrd,2.980953464129762e-05
1444,Menudo,0.0004668489022145875
1445,Tony Joe White,0.00013328916376700357
1446,Mary Chapin Carpenter,7.769405288083542e-05
1447,John Hiatt,0.00011272534871081213
1448,Prefab Sprout,0.00014850068587262002
1449,Stanley Turrentine,0.00012367102473807666
1450,Hazel Dickens,0.0037016267420746
1451,Candi Staton,0.0002642834872755786
1452,Nada Surf,0.00046208613581525
1453,David Grisman,0.00013199994740317858
1454,Ween,2.795870422921288e-05
1455,Billy Idol,5.1004805396813886e-05
1456,The Pastels,0.0018315753767839
1457,Psychic TV,0.0003658355009471
1458,John Williams,9.676567438855821e-06
1459,John Williams,9.676567438855821e-06
1460,Harold Melvin & the Blue Notes,5.891885306841452e-05
1461,Thomas Dolby,0.00020259784866228332
1462,Nana Mouskouri,0.00021415996811477648
1463,Steve Goodman,0.001818686854387
1464,James Carr,0.0006055583982935666
1465,Kirk Franklin,5.589570039337693e-05
1466,Willie Mitchell,0.00181290747376505
1467,Eddie Hazel,0.00030163698450345834
1468,The Feelies,0.0001292315529946
1469,Al Cohn,0.0007226998575880201
1470,Joan Osborne,0.0006015342725787167
1471,Michael Nesmith,0.00180442583729435
1472,Placebo,0.00020021903456689445
1473,Charlie Feathers,0.001798493786435
1474,The Godz,0.0017937449608636
1475,UB40,4.029674954773371e-05
1476,Peter Frampton,4.718096617628158e-05
1477,Sheena Easton,0.00011200347039561563
1478,The Smithereens,0.00019866675606542222
1479,Death Cab for Cutie,3.8863635685543474e-05
1480,Joe Simon,0.0005945511249689166
1481,Alpha Blondy,0.00089092383472265
1482,Roger,0.0001977721364422889
1483,Levon Helm,0.00035558316021759996
1484,The Chi-Lites,0.0001366939962950577
1485,Television Personalities,0.00088729500498265
1486,Hampton Hawes,0.0005907151183476167
1487,David Gilmour,9.827296916508889e-05
1488,Molly Hatchet,6.084148644536896e-05
1489,Melba Montgomery,0.000439848893799275
1490,Sneaker Pimps,0.00043965813642755
1491,I-Roy,0.0017502290643968
1492,Mark Lanegan,0.000874277826796725
1493,Ric Ocasek,0.00174237408927345
1494,Captain & Tennille,0.00019346714470572224
1495,Rollins Band,0.0008656680728182
1496,The Church,0.00024639583859859286
1497,Dan Fogelberg,3.0747675119972326e-05
1498,Gino Vannelli,0.00012295251656218215
1499,Betty Harris,0.0008596271332533
1500,Delaney & Bonnie,0.00026435407543271537
1501,Boz Scaggs,4.0894518785032143e-05
1502,Pharrell Williams,5.044864396382794e-05
1503,Vic Damone,6.72587321776549e-05
1504,Sam Bush,0.00034152970727953
1505,Rodriguez,7.760121998600908e-05
1506,The Black Crowes,5.166266910360454e-05
1507,Lee Greenwood,0.00017047165086164
1508,Marcia Griffiths,0.0004856453037064714
1509,Joe Liggins,0.00169951691170605
1510,Bad Manners,0.00033942925555198
1511,Howard Hewett,0.0003082886474208
1512,Horace Andy,0.0016943690871675
1513,Wings,1.2711141863898872e-05
1514,Kyuss,0.00011264031587310001
1515,A Flock of Seagulls,8.445283090437999e-05
1516,Manu Dibango,0.0005628859023597833
1517,Crash Test Dummies,0.0001984109173807059
1518,All,0.0008417666173166
1519,Dillard & Clark,0.00018661672674009444
1520,Leo Sayer,0.00015264399031390908
1521,Lalah Hathaway,0.00027958096412189997
1522,Suzi Quatro,0.00017657395912155788
1523,The Blue Nile,0.00027931456568862503
1524,Melanie,0.00027896202899861666
1525,Ryuichi Sakamoto,0.00055702887738825
1526,Fontella Bass,0.00055589245525675
1527,Stephanie Mills,0.00015876194878434763
1528,Tyrone Davis,9.217649040871667e-05
1529,Boney M.,8.716116553006053e-05
1530,Fred Hammond,0.00014393772764287392
1531,UNKLE,0.001655228799569
1532,Greg Brown,0.00033084873787642
1533,Refused,0.0005506447522206666
1534,Blackstreet,0.00011385445078308966
1535,Big Youth,0.000825042087173125
1536,Nitzer Ebb,0.0004121876518597625
1537,Whitesnake,5.143437838205e-05
1538,Jack McDuff,0.000821714220676975
1539,Betty Carter,0.0002734832474854667
1540,Eddie Fisher,7.283449963218666e-05
1541,The Lemonheads,0.000163194581420645
1542,P!nk,3.7903662353162795e-05
1543,Delbert McClinton,0.0001809435376588778
1544,Inspiral Carpets,0.000814234726863025
1545,Shelly Manne,0.00016273044274476499
1546,Rob Zombie,5.599663310731724e-05
1547,Bruce Hornsby,0.00018030793402931667
1548,Thompson Twins,9.517165531024117e-05
1549,KMFDM,0.00017947919309799446
1550,Shel Silverstein,0.00017947164738095
1551,J.J. Johnson,8.497849723425e-05
1552,Arlo Guthrie,0.00010068174842405313
1553,Cake,2.981473791942037e-05
1554,Esquerita,0.000803297047070275
1555,Los Tigres del Norte,1.1053110517464484e-05
1556,Ned's Atomic Dustbin,0.000799963481641025
1557,Vision of Disorder,0.00159919393604685
1558,1910 Fruitgum Company,0.000399286341217375
1559,Richard & Linda Thompson,0.0002656878519572917
1560,M/A/R/R/S,0.000795143686806825
1561,The Fleetwoods,0.00031793698507661
1562,Sonny Terry,0.0001513878903119619
1563,Art Pepper,2.42020116850458e-05
1564,Bob Mould,0.000396138033304975
1565,The Toasters,0.000790171952525125
1566,"Harry Connick, Jr.",7.89369822255775e-05
1567,Buckwheat Zydeco,0.00031541102919173
1568,Howard Tate,0.0015768432995587
1569,W.A.S.P.,4.488162139878428e-05
1570,Hawkshaw Hawkins,0.000783765004593
1571,Woody Shaw,0.00156664442785635
1572,Joe Walsh,3.558951501476136e-05
1573,Barrett Strong,0.0007829597352054
1574,Tiffany,0.00024050165510692306
1575,Johnny Smith,0.0003900973674422
1576,Maddy Prior,0.0031195048004501
1577,Steven Curtis Chapman,0.00019382356444859374
1578,The KLF,0.00155001331841025
1579,Pulp,0.00015465677669766
1580,The Mountain Goats,0.00014043196590269544
1581,DeBarge,9.055774038227646e-05
1582,Prince Far I,0.00153756778247815
1583,Screeching Weasel,0.00019184745278423126
1584,The Associates,0.0015339923783969
1585,Dexys Midnight Runners,0.00017008153198207776
1586,Bow Wow Wow,0.0003823113305868875
1587,Annie Ross,0.000762173560281525
1588,Larry Heard,0.0015235466574154
1589,Vanessa Williams,0.00019039764039565626
1590,Spandau Ballet,0.00010868223246165714
1591,Tom Verlaine,0.0015206607927925
1592,Annihilator,0.00050680704352045
1593,Linda Perhacs,0.00025332953345219165
1594,David Crosby,9.791703654624194e-05
1595,Voivod,0.0015149452690784
1596,Jennifer Lopez,4.6602240101755384e-05
1597,Hellhammer,0.00151419546086695
1598,The Mavericks,0.00015133715345582
1599,Atomic Kitten,0.000377974960987475
1600,The Abyssinians,0.0005023334973056833
1601,Argent,0.0005018335152974166
1602,Buddy Miles,0.00016709208413229445
1603,The Three Degrees,0.0002496162248619667
1604,The Go-Go's,5.758391151716731e-05
1605,Clarence Carter,8.315270147268055e-05
1606,Jeannie C. Riley,0.00074829517814855
1607,Atlantic Starr,8.781224488455882e-05
1608,Sonny & Cher,5.740153461643077e-05
1609,Low,0.000746034943544675
1610,"Evelyn ""Champagne"" King",7.833981774090526e-05
1611,The Smothers Brothers,0.00021183648789414286
1612,Yngwie Malmsteen,0.00011822083947708799
1613,Red Garland,0.0001282989641058826
1614,The Blues Project,0.00073753471150615
1615,The Amboy Dukes,0.0004901440720494499
1616,Montell Jordan,0.0002096516708900857
1617,Kim Weston,0.000365790499604475
1618,Phil Woods,0.00058520781511764
1619,Asha Bhosle,9.16064389681254e-06
1620,Booker Little,0.00012170785249985416
1621,Alkaline Trio,7.684567596293158e-05
1622,Leon Ware,0.0004153087033239429
1623,Cro-Mags,9.669813682085334e-05
1624,Terry Reid,0.0004824517567396166
1625,Eros Ramazzotti,8.73560629464091e-05
1626,The White Stripes,2.9264829044719386e-05
1627,Patty Smyth,0.0004096487273160857
1628,Tuck & Patti,0.00047778282795688334
1629,Roy Hamilton,0.00023869003769335834
1630,Arthur Russell,0.00015871490942849444
1631,Los Lobos,3.7489344527384215e-05
1632,The Legendary Pink Dots,0.0014209053807708
1633,Leif Garrett,0.00141942937749715
1634,Slowdive,6.450805870602046e-05
1635,Hugh Masekela,0.00047277223056955
1636,Ginger Baker,0.0004725332788088167
1637,Gerry Rafferty,0.0001179642093506625
1638,Zucchero,0.0009430011314423667
1639,The Gap Band,3.625967784663974e-05
1640,Negative Approach,0.0003531497097355875
1641,Ernestine Anderson,0.00028210418881458
1642,Angela Bofill,0.0001553179813976611
1643,Strung Out,0.000695658359466875
1644,Ben Harper,7.320702733163158e-05
1645,Toby Keith,2.3511416424118643e-05
1646,Moe Bandy,0.00023108145407105835
1647,Basement Jaxx,0.0004620811968947
1648,Brenda Russell,0.00027688621786681
1649,Pat Metheny,7.089075970371283e-05
1650,Rare Earth,0.00015324412084439444
1651,Natalie Imbruglia,0.00045922993548983335
1652,John Fogerty,0.0003434854523534125
1653,Soul Coughing,0.00019625137501609285
1654,Tex Williams,0.0001959711647950286
1655,Ronnie Hawkins,0.000342687979013675
1656,John Mayer,1.1638646807485956e-05
1657,The Tams,0.0013633794095086
1658,El DeBarge,0.00019469465891557144
1659,Anti-Nowhere League,0.00136169338394765
1660,Less Than Jake,7.553382448076389e-05
1661,The Lightning Seeds,0.0004530332644315667
1662,Sodom,0.0004522594786962333
1663,The Collins Kids,0.0004504337616417333
1664,Keith Green,0.00019288256645662145
1665,The Trashmen,0.0004493727754319166
1666,The Call,0.00026954908903261
1667,Joe Strummer,0.0008982753816822667
1668,Savoy Brown,0.0001222555814270091
1669,Morcheeba,0.0001920030199702857
1670,Amy Winehouse,3.583887724084533e-05
1671,Michael Hurley,5.2697905229435295e-05
1672,Bob Marley & the Wailers,4.434400945057261e-06
1673,Carlos Vives,6.70608186925075e-05
1674,My Chemical Romance,2.0912432246259374e-05
1675,Dori Caymmi,0.00133831882045245
1676,Larry Carlton,0.00017829604699013332
1677,Liquid Liquid,0.0013339684578991
1678,Mojave 3,0.0006664167603444
1679,Charlie Haden,0.0006654949783284
1680,John Frusciante,0.000332328908601275
1681,Maxwell,4.5731212493758625e-05
1682,Rihanna,1.3001867043956863e-05
1683,Naked Raygun,0.0004400235115141
1684,Peter Green,0.00016451881305020626
1685,Maria Muldaur,0.0013142614691225
1686,112,4.7715727619081814e-05
1687,Deodato,0.00011900363503608182
1688,Astor Piazzolla,0.00012452435701251906
1689,Mandy Moore,7.688994491800883e-05
1690,The Real Kids,0.00130514203641745
1691,Chico Hamilton,0.00052132182672962
1692,Lyle Lovett,5.2127632044366e-05
1693,Bob Dorough,0.00014389462589677778
1694,Ladysmith Black Mambazo,0.0001617901813428375
1695,Marshall Crenshaw,0.0012924473438119
1696,Mel Tillis,0.0004307713740184834
1697,Dead Can Dance,0.00010756770063725833
1698,Ringo Starr,9.153830289831428e-05
1699,Lindsey Buckingham,0.00016003594588491875
1700,Felt,9.835503707814232e-05
1701,Otis Clay,0.00127831287131055
1702,Koko Taylor,0.0004257932415396167
1703,Eddie & the Hot Rods,0.0012757656243741
1704,John Entwistle,0.0012752332212737
1705,Mazzy Star,4.395604653642931e-05
1706,The Spencer Davis Group,0.00018200571097944286
1707,William Bell,0.0005085211414111799
1708,The Prodigy,8.448059841642332e-05
1709,Jorma Kaukonen,0.0004223969786582167
1710,Jean Shepard,0.0008443064110963001
1711,Grace Slick,0.0025283838580774
1712,BeBe & CeCe Winans,0.00021044687193056666
1713,Jack Johnson,1.3074972302944558e-05
1714,Jack Johnson,1.3074972302944558e-05
1715,Sleater-Kinney,0.00025220704461619
1716,Tortoise,0.000626679230417975
1717,Millie Jackson,0.0003129901631839875
1718,Witchfinder General,0.000312416222053525
1719,Buck Clayton,6.24247160690025e-05
1720,G. Love & Special Sauce,9.9835460005028e-05
1721,Willis Alan Ramsey,0.000155911465333375
1722,Michel Legrand,8.043653179067419e-05
1723,Dr. Lonnie Smith,0.00049710083562156
1724,David Frizzell,0.0004968511367809401
1725,Marcus Miller,0.000620208456861175
1726,The Wedding Present,0.000619984735218625
1727,Lisa Stansfield,0.00019076211849353847
1728,Gorilla Biscuits,0.00011272182455577272
1729,Cocoa Tea,0.00049516401463634
1730,Manic Street Preachers,0.0004119773529498167
1731,Steve Lawrence,0.0001763867401757643
1732,The Manhattans,5.879208075456429e-05
1733,Bikini Kill,0.000308529412943925
1734,Margaret Whiting,3.202228953543117e-05
1735,Chris Rea,9.438501043697692e-05
1736,Tevin Campbell,9.088281042662963e-05
1737,Andrew Hill,0.0002222978968507727
1738,Nusrat Fateh Ali Khan,0.002442727615211
1739,France Gall,0.00020337760101366668
1740,Buju Banton,5.946557851949757e-05
1741,Jeff Lynne,0.0004053128863598333
1742,The Sundays,9.336677276466923e-05
1743,Paolo Conte,0.000605425733483375
1744,Catherine Wheel,0.0006052497129184
1745,Jason Donovan,0.0003456912257290286
1746,The Monochrome Set,0.00120986438580345
1747,ESG,0.00120630353019745
1748,The Proclaimers,0.0001505596281333875
1749,Slipknot,1.2948237323870967e-05
1750,Hot Water Music,0.00040058983846269996
1751,Terry Allen,0.00119662793169555
1752,Kitaro,0.0002985705308418375
1753,Squarepusher,0.000595860450952275
1754,Sarah Brightman,7.444730649578126e-05
1755,Ben Lee,0.0011893795263963
1756,Hank Mobley,5.1578301901900004e-05
1757,George Martin,5.390744441546136e-05
1758,Jon Hassell,0.0003941489497251833
1759,The Statler Brothers,3.193758282031892e-05
1760,Good Charlotte,5.134894309249565e-05
1761,J.D. Crowe & the New South,0.00023617976364188003
1762,Paul Oakenfold,0.00029469594695805
1763,Missing Persons,0.00011780315702857
1764,Patty Griffin,0.0001306942265538611
1765,MDC,0.0001678932280941
1766,Johnny Nash,0.00016787511973262857
1767,Dead Moon,0.00023340499675109
1768,The Boo Radleys,0.000583339202026925
1769,Arrow,0.00116520951451225
1770,The Ames Brothers,7.27898182323625e-05
1771,James Booker,0.00038754885731803333
1772,Cilla Black,0.00038724033661780005
1773,Lita Ford,0.00016542384055725
1774,Smog,0.00023157030489294998
1775,Frankie Valli,5.497776513781667e-05
1776,Chrissie Hynde,0.00038401859175545
1777,Sam Phillips,0.000574745148527125
1778,The Five Keys,0.000574718266649575
1779,Janie Fricke,0.0001275978907157722
1780,In Flames,7.631663727705e-05
1781,Pegboy,0.001140246565296
1782,Commissioned,0.000190018519104275
1783,The Dirty Dozen Brass Band,0.00022767457135099001
1784,Wreckless Eric,0.0011329034787862
1785,Travis,0.00018865482777751668
1786,Eddie Van Halen,0.0022618562253467
1787,Super Cat,0.00022585040298463
1788,Penguin Cafe Orchestra,0.0001252902454538889
1789,Jack Nitzsche,0.00037557110418891666
1790,Beenie Man,0.00011239457875697001
1791,Meshell Ndegeocello,0.0002808926093080875
1792,John Klemmer,0.0003209032299572714
1793,Ginuwine,5.2053840990093026e-05
1794,Body Count,0.00022366970240941998
1795,Seal,5.079283358562954e-05
1796,Dottie West,0.00014882174956945999
1797,The Lettermen,5.1877487769820924e-05
1798,Loverboy,4.6426205533554164e-05
1799,Shirley Horn,0.0001237999787533889
1800,Lonnie Mack,0.00055649557507285
1801,Juice Newton,9.269091268251668e-05
1802,dc Talk,0.00018528781362434998
1803,Dave Stewart,3.8993502104094736e-05
1804,Carlene Carter,0.000555635717881625
1805,Boyzone,0.00022202498173582
1806,Boyzone,0.00022202498173582
1807,Enrique Iglesias,2.9590711899329335e-05
1808,Full Force,0.00010535011382921905
1809,Supergrass,0.00015794941575199287
1810,Alan Parsons,0.00036792097587136667
1811,Barbara Lynn,0.0001103628259879
1812,Moby,4.234689504600577e-05
1813,Mark Knopfler,6.443231094335e-05
1814,Regina Belle,0.0001368775892036625
1815,Alvin & the Chipmunks,4.2933075103019605e-05
1816,The Mothers of Invention,1.4971409740839043e-05
1817,Jo Dee Messina,0.0001039851699700381
1818,The The,7.796556499090358e-05
1819,Ian Tyson,0.000272810458480125
1820,GWAR,0.00012078166977708333
1821,Ferlin Husky,0.000543136162854225
1822,Paul Stanley,0.00012056964795356112
1823,Carolyn Hester,0.00108482717499595
1824,L7,0.00021644949174765
1825,Sergio Mendes,8.979636248884584e-05
1826,Mayhem,0.00021543764025471003
1827,Dave Matthews,5.497844746128461e-05
1828,Fastball,0.00026788286080325
1829,Bobby Vinton,2.0594261584864422e-05
1830,Israel Vibration,0.000267690340395475
1831,Agent Orange,7.116288039783332e-05
1832,Jeri Southern,0.00016405763339443077
1833,Matthew Sweet,0.00017759164381618334
1834,Huey Lewis & the News,2.3535444195346667e-05
1835,Noel Redding,0.00105786798057285
1836,Archie Shepp,0.00011744363094574444
1837,Sugar Minott,0.00105623389513175
1838,Babes in Toyland,0.0005269577561288
1839,Randy Rhoads,0.00105352897716115
1840,Thad Jones,0.00019071476922665452
1841,Asia,6.554450913109375e-05
1842,Art Farmer,3.13048163988791e-05
1843,Asleep at the Wheel,0.00020783272922802
1844,Sum 41,3.350126002477097e-05
1845,Lulu,0.00034482301736425
1846,Kreator,0.0002585422914738625
1847,Angelo Badalamenti,0.000102986165414655
1848,Rose Tattoo,0.0002573220518758375
1849,Quiet Riot,3.430479000786e-05
1850,Hanson,0.0002564735205080625
1851,Mad Cobra,0.0004096152155354
1852,The United States of America,0.00017062498584744166
1853,Barclay James Harvest,0.00051144390246885
1854,Percy Faith,6.392732301619063e-05
1855,Enya,1.389346772092245e-05
1856,Chumbawamba,0.0010207097958772
1857,Nils Lofgren,0.00020372302212386
1858,Jane Siberry,0.0010182308534127
1859,Ace Frehley,7.825402518405386e-05
1860,Aterciopelados,0.00020328597217786001
1861,William Orbit,0.0002889508590524
1862,"Crosby, Stills, Nash & Young",1.8720654346058332e-05
1863,Simply Red,5.04158520324775e-05
1864,Dream Theater,5.3043986142157896e-05
1865,Wayne Smith,0.00100643844810795
1866,Sonny Landreth,0.001005375503705
1867,Chris Isaak,3.58899902203625e-05
1868,Charlie Barnet,0.0010044772964056
1869,Avail,0.0010044714968967
1870,The Fixx,5.907922039955882e-05
1871,Billy Cobham,0.00014327165982177143
1872,Stephen Sondheim,3.7844267942179246e-05
1873,Ryan Adams,8.34164651885125e-05
1874,Planxty,0.000500483378155375
1875,Syl Johnson,0.00016679640196130832
1876,Gary Burton,0.0002850140368673
1877,Sloan,0.00099644517808535
1878,The Muffs,0.0009957842126405
1879,Color Me Badd,0.00013173038749632668
1880,Mick Ronson,0.00049388646776695
1881,Johnny Griffin,6.168614793309688e-05
1882,Christine McVie,0.00032863319841588333
1883,Thievery Corporation,7.574930227020384e-05
1884,Julian Cope,0.000245953497369425
1885,Crowbar,0.000491456406200175
1886,Bonnie Tyler,6.986205695632143e-05
1887,Jimmy Castor,0.00097699988090445
1888,Restless Heart,0.00016273603050279167
1889,Michael McDonald,4.5367926016472095e-05
1890,Type O Negative,4.0346283161329165e-05
1891,Sparklehorse,0.00032263580942271667
1892,Gato Barbieri,0.00019350612730245
1893,New Found Glory,4.395472151396364e-05
1894,System of a Down,1.2622131377757516e-05
1895,John Michael Montgomery,5.797372348297879e-05
1896,Del Amitri,0.00019086784391425998
1897,Rita Marley,0.00095368529429015
1898,Gene Harris,0.0004768263918079
1899,Cassandra Wilson,0.0009533573807233
1900,Suzy Bogguss,0.0002381474224481625
1901,R.L. Burnside,0.0003169647364716667
1902,Laurie Anderson,0.0001898955050292
1903,Irene Cara,0.00017236296471715456
1904,Loreena McKennitt,5.5743499600049995e-05
1905,Built to Spill,3.7848941634532e-05
1906,Bobby Day,7.858102575221251e-05
1907,The Walker Brothers,0.00013413594942747857
1908,Sam Kinison,0.00093855844462365
1909,20/20,0.0009371500225488
1910,Converge,0.00093064669830905
1911,Helloween,9.2792252066245e-05
1912,Love and Rockets,5.7928273191753126e-05
1913,The Melodians,0.000926707817354
1914,Bright Eyes,5.128107278355278e-05
1915,The Youngbloods,7.689446534665834e-05
1916,Charlie Sexton,0.00092068153576975
1917,Roaring Lion,0.00026298030261154287
1918,Yanni,3.407591381691667e-05
1919,Lowell Fulson,5.3939609436194116e-05
1920,Zapp,2.614875291569e-05
1921,The Bobby Fuller Four,0.000304754156924
1922,Graham Parker,0.0004570304366898
1923,Jessi Colter,5.375475401578824e-05
1924,Animal Collective,0.00010137463222955
1925,Dokken,2.273405206264125e-05
1926,Dan Hicks & His Hot Licks,0.00018141264457266
1927,Freedy Johnston,0.00090687870253535
1928,Dru Hill,3.9354748110047824e-05
1929,Samantha Fox,0.000226259102175875
1930,BoDeans,0.0001124173394047
1931,Alison Krauss,4.2737037852290476e-05
1932,Buffalo Tom,0.0002990179814522667
1933,Keb' Mo',0.00010535338268490001
1934,Heaven 17,0.0001377031450256923
1935,The Undisputed Truth,0.00029787165696481665
1936,Gabor Szabo,4.2427024562680956e-05
1937,Youth of Today,0.0002224983056005625
1938,The Business,0.000296618813508
1939,Morris Day,0.00017751533631777
1940,Sara Evans,0.00014790528308278333
1941,Brian Setzer,0.00088708307767
1942,Midnight Oil,9.83078749249e-05
1943,Prince Jazzbo,0.00088384538884035
1944,Aaron Tippin,8.004136064880455e-05
1945,Machine Head,7.971287854379091e-05
1946,Cradle of Filth,0.00021912309194985
1947,Edwin Starr,0.00014578873985674168
1948,D.R.I.,0.00010862121876698124
1949,King Sunny Ade,0.00028932559104133333
1950,Europe,4.33483835238425e-05
1951,Alice Coltrane,4.026674693779535e-05
1952,Blonde Redhead,0.00028840198222368333
1953,Shelby Lynne,0.000432137238104975
1954,Fad Gadget,0.00028799907320505
1955,Deana Carter,0.00014376195565158335
1956,The Breeders,4.530194269838421e-05
1957,Was (Not Was),0.00085807532848805
1958,Lady Saw,0.00028574276458665
1959,Smoking Popes,0.000427411403071875
1960,Cracker,0.00014245779576539167
1961,Kings of Leon,1.6416340590703847e-05
1962,Simple Minds,3.693736046427826e-05
1963,The Big Bopper,8.4947079911815e-05
1964,Aaron Neville,6.518098252353077e-05
1965,Judy Henske,0.000422484431233875
1966,Arthur Lyman,1.1892601825016197e-05
1967,Johnny Rivers,3.1239379933446293e-05
1968,Papa Roach,2.894501056397069e-05
1969,Junior Kimbrough,0.0002097807945952625
1970,Joe Bataan,3.990887422169762e-05
1971,Clan of Xymox,9.267821377266667e-05
1972,Linkin Park,7.794219155575701e-06
1973,The Tragically Hip,4.386727728567105e-05
1974,Unsane,0.00083320867187245
1975,Morgan Heritage,0.00023800186782855714
1976,Andrea Bocelli,4.88740024835853e-05
1977,King Pleasure,0.00010384555749961875
1978,Comus,0.0008299304852485
1979,Shenandoah,5.186974530820625e-05
1980,Jill Scott,2.8122880096832203e-05
1981,Archers of Loaf,0.00020720622814415
1982,Steve Cropper,0.0016565805748468
1983,Third Day,5.505195112740334e-05
1984,Ian Matthews,0.000412436508481975
1985,Rodney Dangerfield,0.00082234902511615
1986,Jon Secada,0.00012649577783746153
1987,Paulina Rubio,9.127519299597778e-05
1988,Sleep,0.00011712679180352858
1989,Wendy & Lisa,0.00081748041155205
1990,Dick Hyman,0.000407362896807225
1991,Westlife,5.422306068605667e-05
1992,Max Romeo,0.00023214757616274285
1993,Eddie Murphy,6.719865768987083e-05
1994,Anti-Flag,0.00010054843912168125
1995,Alphaville,5.189459890202258e-05
1996,Alphaville,5.189459890202258e-05
1997,Glassjaw,0.00040135880043345
1998,The Killers,1.8018425198732583e-05
1999,Diamond Head,0.00026697069366670004
2000,Ziggy Marley,0.00013329882386304168
2001,Nightmares on Wax,6.95076051056e-05
2002,Keith Urban,1.4224725872166966e-05
2003,Jim Ford,0.00013272069690544166
2004,Focus,0.0001989405421438125
2005,Orbital,0.00015745348103757
2006,Candlemass,8.74506018131e-05
2007,Alicia Keys,2.0984634516918667e-05
2008,Newsboys,8.704899534232223e-05
2009,Kelis,7.455061017532857e-05
2010,Jessica Simpson,0.00010435915063584667
2011,The Brothers Johnson,4.092695412535789e-05
2012,Black Oak Arkansas,0.00015471435947225998
2013,Dave Koz,0.00022062993508397143
2014,Brenton Wood,1.7474572203693183e-05
2015,Roger Daltrey,0.0002560297987423
2016,DNA,0.0005087672804489667
2017,The Rezillos,0.0002535215864282833
2018,The Country Gentlemen,0.0007597913045455
2019,The La's,0.000189935783260925
2020,David Johansen,0.00075693283866255
2021,Wilco,2.257266780877015e-05
2022,Nickelback,1.3719315555519091e-05
2023,Steven Halpern,0.000376258711996425
2024,Jets to Brazil,0.00037476154886175
2025,Face to Face,0.00010700694361700714
2026,Camel,4.403010602076177e-05
2027,Utah Saints,0.0007479231843335
2028,Blitz,0.0002476587167437333
2029,Duane Allman,6.739623158090455e-05
2030,Jim Brickman,7.798791621068947e-05
2031,Hilary Duff,9.257147342230625e-05
2032,Taj Mahal,2.145966363501884e-05
2033,The Libertines,0.00014793458080836
2034,Death in Vegas,0.00073947036708595
2035,King Diamond,4.928150472991333e-05
2036,Level 42,7.350219247665999e-05
2037,David Sylvian,0.00024474671599898336
2038,Peaches,0.00036665049096935
2039,Robbie Williams,8.624026639211765e-05
2040,Tantric,0.0001465900469647
2041,Government Issue,0.000365541423140475
2042,Roy Clark,7.300245779116499e-05
2043,James Ingram,4.847387640869333e-05
2044,Third Eye Blind,2.422924100464e-05
2045,Paul van Dyk,0.00072559611114445
2046,Lamont Dozier,0.000362780009076075
2047,The Rubinoos,0.000362459938534225
2048,Let's Active,0.00072427942725295
2049,'Til Tuesday,9.051180759066875e-05
2050,Slave,8.025363874588888e-05
2051,The Easybeats,0.00014445279287473
2052,Ashford & Simpson,0.000179051721878025
2053,Jesse Winchester,0.00014304789066086
2054,Richie Spice,0.000357400164834575
2055,Willie Bobo,8.90934206859375e-05
2056,Country Joe & the Fish,4.187330648360883e-05
2057,Buena Vista Social Club,5.0800942843575005e-05
2058,Jim Morrison,6.171240466264348e-05
2059,A.R. Kane,0.0007077354192134
2060,Pee Wee Crayton,0.0007069379352979
2061,The Crusaders,5.432289227783847e-05
2062,Shonen Knife,0.0007048711575665
2063,The Postal Service,3.906608932580555e-05
2064,Marc Anthony,9.19102149852745e-06
2065,The Outlaws,3.690021490098684e-05
2066,Manu Chao,4.331845897574375e-05
2067,Billy Joe Royal,0.000115435668192975
2068,The Electric Prunes,6.240766104423637e-05
2069,Los Fabulosos Cadillacs,4.8978102395467855e-05
2070,Eagle-Eye Cherry,0.0003428184408515
2071,Joe South,0.000342299445287325
