,influencer_name,similarity
1404,Ivy,0.4214033232133735
3503,The Wonder Years,0.42139900429314736
2515,Pixinguinha,0.4209152070734321
1268,Guy Clark,0.42086395578408126
823,Delbert McClinton,0.4205907179169358
1927,Little Richard,0.42056408024780395
273,Bernie Worrell,0.42020291849280994
3767,Yellow Magic Orchestra,0.4199244496939378
3042,Tab Hunter,0.4193868643897031
1723,KMFDM,0.41930186994639373
3306,The Louvin Brothers,0.41909327457057394
888,Donna Fargo,0.41855769674797144
2176,Mighty Sparrow,0.4181824530273905
1141,Galaxie 500,0.4169979382875383
3138,The Brian Jonestown Massacre,0.41698925229192557
921,DÃ¢m-Funk,0.4168803320146453
3783,Zap Pow,0.41664862514448253
2045,Manowar,0.4162197933486453
1898,Liberace,0.4161924171322996
2193,Milton Nascimento,0.4160033227118763
950,Eddie Safranski,0.415833211213589
330,Billy Preston,0.41538710213921654
3136,The Brecker Brothers,0.4152096438143821
1495,Jermaine Jackson,0.4148590275718836
865,Discharge,0.4144272420449111
1912,Lionel Cartwright,0.41377186583781744
2474,Pete Brown,0.41365221509516986
835,Descendents,0.4135495939187101
1585,Joey McIntyre,0.41349313956882927
3337,The Mountain Goats,0.4123288972067947
2675,Robert Plant,0.4117778638480237
3697,Wayne Hancock,0.4113238898771102
2195,Mindy McCready,0.41128744824968466
2539,Pretenders,0.41070717391762934
2895,Solomon Burke,0.4101599832771351
243,Bathory,0.410027998956857
3574,Tommy Lee,0.40990229033211106
134,Angie Stone,0.40988137006951286
2461,Pennywise,0.40988074406539543
3565,Tom Tom Club,0.40934101975429876
3540,Tinariwen,0.4089944324048283
3243,The Future Sound of London,0.40786389331711426
709,Crowded House,0.4077426096022852
1225,Godhead,0.4067694065645169
1959,Los Campesinos!,0.4065619116877379
2198,Minnie Riperton,0.4063111510542415
1937,Lloyd Price,0.40620551664614585
3292,The Kinks,0.40568835871066283
1133,Funeral for a Friend,0.40561589454923164
1418,Jack Nitzsche,0.40512181908004274
1821,La Dispute,0.40464836840723495
2246,MotÃ¶rhead,0.4042110084608788
3510,Thee Oh Sees,0.4037569660051057
1972,Lou Reed,0.40375223078043326
1061,Fifty Foot Hose,0.4032633302082828
872,Doc Watson,0.40306971429097765
428,Brand X,0.4025575405008054
386,Bobby Charles,0.402528771358929
2588,Ramones,0.40193898187901017
2151,Michael Ball,0.40045835590404255
3256,The Heartbeats,0.40016728294393433
2641,Richie Havens,0.3996749513385834
3109,The Balfa Brothers,0.3995694950922445
3787,Ziggy Marley,0.3985882108756651
3369,The Police,0.3979965947565147
354,Blondie,0.39748483156835834
1082,Focus,0.3963626935873032
3261,The Hondells,0.39613812418493705
1853,Laurie Anderson,0.3961003977342017
649,Cluster,0.3958775968230038
3413,The Shadows,0.39477839864094433
3432,The Specials,0.39425090478820324
748,Danny Thompson,0.3942447473583753
84,Alice Cooper,0.3939434489891018
1515,Jessica Simpson,0.3937552540171412
2979,Steven Curtis Chapman,0.39375432995814064
2712,Rosanne Cash,0.39357571008438086
1119,Freddie McGregor,0.39315444156082335
1134,Funkadelic,0.3928265693381402
3692,Warne Marsh,0.3920864810979428
542,Casino Versus Japan,0.39157193579094673
1935,Liza Minnelli,0.39100461417853666
253,Beck,0.39056640457380937
1536,Jimmy Dawkins,0.39052413689645243
3759,Xiu Xiu,0.3900162975970644
2051,Marc Cohn,0.3896824452954984
270,Bernadette Peters,0.3895367070875335
183,Ashlee Simpson,0.38946046739805407
1178,George Duke,0.3891607941110721
3384,The Rascals,0.3890905089874986
1427,Jackson C. Frank,0.38906193105340553
3376,The Proclaimers,0.3890177894266683
1512,Jesse Winchester,0.3880338674337989
787,David Lee Roth,0.387725423847234
1908,Lindsey Buckingham,0.3876479800966181
3345,The Normal,0.3871292480413741
3657,Vanessa Williams,0.38591023908266264
329,Billy Paul,0.3857097842986618
3490,The Waterboys,0.38567425831349633
1690,JoÃ£o Gilberto,0.3856594666001869
437,Brian Eno,0.38563245327438667
716,Curtis Mayfield,0.38548296362339507
1453,Jamie Principle,0.38507663272685955
2094,Mary Margaret O'Hara,0.38499854099856534
2943,Stanley Clarke,0.38487188789652577
3317,The Mavericks,0.3847067898521653
2240,Morris Day,0.3846157365070136
3391,The Replacements,0.38425162580758515
3459,The Three Degrees,0.3838894165508724
2389,P.P. Arnold,0.3835962694869662
797,DeVotchKa,0.3833347824284833
215,Babyface,0.38311999318982715
2413,Patrick Cowley,0.3830873157449276
3720,Will Ackerman,0.38207116500860794
1489,Jello Biafra,0.38187750434619394
3349,The Olivia Tremor Control,0.38092689142933595
191,Aterciopelados,0.3808751658438608
2864,Slayer,0.3800679858623792
1637,Johnny Burnette,0.38002153742725586
926,Earl Hooker,0.3799167005160527
2879,Sly & the Family Stone,0.3798213830459724
1227,Golden Earring,0.37953780792559577
2507,Phosphorescent,0.37921183756930404
1661,Johnny Winter,0.37912461644024165
3273,The J.B.'s,0.37799579124263505
1618,John McLaughlin,0.3776145547317386
3447,The Sugarcubes,0.3770578590766746
3672,Vickie Winans,0.3766812199516374
3589,Toots & the Maytals,0.3763351010310371
3424,The Smithereens,0.3755365234103783
2361,Operation Ivy,0.3755089937870507
64,Alan Lomax,0.37523812848009724
694,Cranes,0.3748476545188334
363,Blur,0.3739652018110823
2798,Sepultura,0.37338636861916047
2677,Roberta Flack,0.37329902504512064
1893,Lester Young,0.3731185573994411
50,Air,0.3726890519963853
733,Dallas Holm,0.3724983089849016
2866,Sleep,0.37197874917296087
296,Big Jay McNeely,0.3717465043079094
3051,Tamba Trio,0.37163947261176306
440,Brian McKnight,0.37160159557528116
2596,Rare Earth,0.3712144281049192
1563,Joe Brown,0.37094880056045954
586,Cheech & Chong,0.37067189188725336
3184,The Crystals,0.370401870696747
1357,Hula,0.37035243508604604
739,Dan Hicks & His Hot Licks,0.370088578958245
430,Brandy,0.3700773055732265
3579,Tonic,0.36996561716615034
666,Commissioned,0.3686668055953643
1028,Everclear,0.36862038917085066
2491,Petra,0.36829943373908
2196,Ministry,0.36818658594782694
1862,Lee Ann Womack,0.3675355783017771
1614,John Martyn,0.36746937068788166
107,Alvin Lee,0.36656379371164605
2789,Scritti Politti,0.36630236749970413
2107,Max Roach,0.3660747143422209
1873,Lennie Tristano,0.3655109068897906
2121,Meat Puppets,0.365316798936568
2305,New Kids on the Block,0.3652517914813939
3110,The Band,0.36443089900868947
1334,Hot Chocolate,0.3642011775249014
422,Boyz II Men,0.36379166680617087
1905,Linda Perhacs,0.3636240019143922
609,Chris Smither,0.36348973432367626
1158,Gato Barbieri,0.36339505017145773
2784,Scott Nygaard,0.36326172149841496
2915,Soulwax,0.3629044521449508
632,Cindy Walker,0.36272855640128493
484,Burl Ives,0.36214919138358687
1205,Gino Soccio,0.3618998872314158
3020,Suzi Quatro,0.3617929341903232
2847,Siouxsie and the Banshees,0.3614482423103434
1091,France Gall,0.36103368581030426
1971,Lou Rawls,0.36097773375179387
616,ChristiÃ³n,0.3609472962028749
2443,Paula Abdul,0.3607368651996072
285,Betty Wright,0.3595302569419431
1374,Ike & Tina Turner,0.3594915133128278
1883,Leonard Cohen,0.35944694991939846
1890,Leslie West,0.35921499954890995
2123,"Medeski, Martin & Wood",0.35897090245111274
2893,Soft Cell,0.35795039573454557
1931,Live,0.35773851971165377
3220,The Everly Brothers,0.3574471762729244
764,Dave Hollister,0.3573490983966072
2488,Peter Sarstedt,0.3565620198777456
506,Camille Yarbrough,0.35616130874500296
3254,The Gun Club,0.3559341533644149
1504,Jerry Lee Lewis,0.3557656848976274
2542,Primitive Radio Gods,0.35569119314222025
136,Animal Collective,0.355668443926907
1037,Face to Face,0.3537335879906126
2594,Randy Travis,0.3536963578298479
2220,Mogwai,0.3535684543962103
2493,Pharoah Sanders,0.35246866208142696
3484,The Vibrators,0.35228454848097596
973,Elis Regina,0.3522246307189407
1610,John Lee Hooker,0.35197009369428345
1157,Gas,0.35054068020578893
841,Dexys Midnight Runners,0.3503931785321306
2266,MÃºm,0.35015833953845354
3312,The Mar-Keys,0.3500154814524374
3688,Wanda Jackson,0.3499536588552293
3284,The Judds,0.3499456111671745
2454,Pedro the Lion,0.3494793507524692
2623,Regina Belle,0.3488900217654638
1203,Gina X Performance,0.3486325140076528
518,Captain & Tennille,0.34845663935822874
965,El General,0.3481343529762192
3049,Talk Talk,0.3481101796473452
1256,Gregory Isaacs,0.34770816349643185
1576,Joe Sample,0.3471228129366869
2649,Rickie Lee Jones,0.3470515881250643
1094,Frank Loesser,0.3465151552159552
2533,Porter Wagoner,0.34540650488398034
2752,Sam & Dave,0.34455216392816607
495,Caedmon's Call,0.3444440614853703
1219,Gloria Gaynor,0.3443530353660647
3268,The Ink Spots,0.34434231950993344
362,Blues Traveler,0.3440747889448489
3433,The Spencer Davis Group,0.343520927025966
2374,Oscar Lopez,0.3431269420620101
1546,Jimmy Smith,0.3425273208819399
255,Beenie Man,0.34212139477718917
3,10cc,0.3419468835257543
2333,Nirvana,0.3418521274917533
2332,Nirvana,0.3418521274917533
2670,Robert Gordon,0.34084956491442336
485,Burning Spear,0.3405999483793442
218,Bad Brains,0.3402922232881129
964,El DeBarge,0.3398417935804912
2826,Shirley Bassey,0.33902098110141066
2306,New Model Army,0.3388349532341879
723,D'Angelo,0.33857312377564813
3304,The Limeliters,0.33832595730945253
2227,Mongo Santamaria,0.33807539498545225
176,Arthur Russell,0.3380425653395065
3063,Teddy Pendergrass,0.3373400737088788
918,Dusty Springfield,0.3372177954802182
1624,John Scofield,0.33707959754414074
1553,Joan Armatrading,0.33702816881173625
610,Chris Squire,0.3369148564895112
2810,Shalamar,0.33572536806119424
416,Boston,0.3356325617610896
266,Benny Golson,0.33531116603133326
2898,Son Volt,0.3349752814320222
3171,The Congos,0.33469174266269197
1973,Loudon Wainwright III,0.3345489383947801
1878,Leo Sayer,0.33451627661106287
3539,Tina Turner,0.33418650589802024
1707,Junior Brown,0.33409070208277525
1259,Groove Armada,0.3326550597887468
3703,Weezer,0.33265294545464325
556,Chaka Khan,0.3322852245902939
2398,Pantera,0.3317510640055897
244,Bauhaus,0.3314584921041253
3168,The Clovers,0.3312469997660776
3647,Uriah Heep,0.3311754635382961
224,Badly Drawn Boy,0.33074256165050153
2472,Pet Shop Boys,0.33000062730695623
2118,McCoy Tyner,0.3299159069956194
1836,Laidback Luke,0.3297722187561524
2995,StÃ©phane Grappelli,0.3295745386633076
2976,Steve Wariner,0.3289311178821816
953,Eddy Arnold,0.32870353969836236
344,Blackstreet,0.32860747643807936
2241,Morrissey,0.32859577321232564
3410,The Searchers,0.3273419464206623
2553,Propagandhi,0.3272249563115142
2916,Soundgarden,0.326928488761148
1864,Lee Greenwood,0.32677044857421367
800,Dead Kennedys,0.326520418381312
2962,Steve Earle,0.326261401377596
2302,New Edition,0.32619800917312664
3374,The Pretty Things,0.3260359107910619
1502,Jerry Goldsmith,0.32600641424029403
2628,Return to Forever,0.32587568692277125
2414,Patsy Cline,0.3258551976277342
381,"Bobby ""Blue"" Bland",0.32576763639075407
1143,Gang Green,0.32575555147189633
2011,MDC,0.3257347295765984
2499,Phil Ramone,0.3255843759330855
1389,Irene Cara,0.32549039165673294
3773,Yo-Yo,0.32544817883031024
476,Buffalo Springfield,0.32487989141377455
827,Deniece Williams,0.3244803268707244
989,EmilÃ­ana Torrini,0.3243818278871587
370,Bob Dylan,0.3240636536115523
196,Audio Adrenaline,0.3240048008529954
149,Anthrax,0.32346864777757506
3714,Whitney Houston,0.32332924932145946
2421,Patty Griffin,0.32323094370669003
129,Angela Bofill,0.3230120665369639
1399,Israel & New Breed,0.322998077640762
2958,Stereophonics,0.32258586413861834
662,Color Me Badd,0.3224907020133052
3758,XTC,0.3224794423939911
2537,Prefab Sprout,0.3220735284771042
1748,Keith Green,0.32191640186056103
1764,Kenny Clarke,0.3217011289756964
1110,Franz Ferdinand,0.32166829855398527
2651,Ricky Skaggs,0.32164055729704316
1540,Jimmy McGriff,0.3215005287535332
1393,Iron Maiden,0.3212401506651338
1137,GWAR,0.32120912938624757
596,Chico Buarque,0.3198750495924068
3203,The Dillinger Escape Plan,0.31967946773543515
1550,Jo Dee Messina,0.3196432832103414
3487,The Walker Brothers,0.3185713042512211
1111,Franz Waxman,0.31845201209523655
2862,Slash,0.3184386790732024
3425,The Smiths,0.3183608093299181
1337,Hot Rize,0.3182665041521165
227,Bappi Lahiri,0.3178375432263369
2019,Macy Gray,0.31782805813933723
2580,Rahsaan Roland Kirk,0.3176269943030786
637,Clannad,0.31752578568237977
855,Dillard & Clark,0.3173696907537017
3768,Yellowman,0.31725030028222007
526,Carla Thomas,0.31586007149005435
1525,Jim Ford,0.31565371784779145
1118,Freddie King,0.31551182299610947
2331,Nino Rota,0.3149085224973039
3007,Sun Ra,0.31465672263069316
281,Betty Carter,0.31445635097948427
1105,Frankie Miller,0.3143285024258702
1106,Frankie Miller,0.3143285024258702
1309,Helen Forrest,0.3139123154626779
2026,Madonna,0.31380486516547673
2027,Madonna,0.31380486516547673
848,Dick Gaughan,0.3136062190986603
1113,Fred Hammond,0.31356710186588205
1211,Girlschool,0.31353056341994007
2378,Otis Rush,0.31333356574549404
2267,NOFX,0.3126221010648979
1920,Little Anthony & the Imperials,0.31187742730112167
770,Dave Van Ronk,0.31151653788518124
3536,Tim O'Brien,0.31147066610980917
400,Bohannon,0.3103928247178318
1065,Fiona Apple,0.3099449843102546
1100,Frankie Carle,0.30967229464369245
534,Carnivore,0.3094605419262102
2369,Orquesta AragÃ³n,0.30937258982780885
75,Alex Van Halen,0.3090856545563586
2885,Smokie Norful,0.3090386595882576
250,Bebe Neuwirth,0.30839157244510323
2693,Roger,0.3081893354024395
2565,Quicksilver Messenger Service,0.3079498155925573
1860,Led Zeppelin,0.3077886036784758
1476,Jean Ritchie,0.30753265574629585
751,Darlene Love,0.3068969598827345
762,Dave Grusin,0.30679319012188017
1398,IsmaÃ«l LÃ´,0.30676586044076304
1136,G. Love & Special Sauce,0.3065220978742092
2696,Roger Miller,0.3062895356667953
2235,Moondog,0.3057846856382045
957,Edwin Starr,0.3056431242895104
1146,Garland Jeffreys,0.30560972800611824
646,Clint Black,0.3055667665926937
3080,Testament,0.3053175592302136
2522,Poco,0.30493250056181076
3216,The Edwin Hawkins Singers,0.30484851603026936
2489,Peter Tosh,0.3045200166392211
3232,The Flamingos,0.3044578187001793
1325,Hilary Duff,0.3043554186921218
3219,The Ethiopians,0.30417729956977585
1121,Freddy Fender,0.30301182762168116
2701,Romeo Void,0.30286807947124744
595,Chick Corea,0.30279120899491396
99,Alpha,0.302528646672045
2935,Spyro Gyra,0.30250429280712
1613,John Lewis,0.30212419323100975
2057,Maria BethÃ¢nia,0.3020634712614015
13,999,0.301853731611107
3547,Toad the Wet Sprocket,0.3014355863285127
1896,Levi Stubbs,0.3010127191874818
239,Barry White,0.30077471412963036
902,Doug Kershaw,0.3006159167368017
150,Anti-Flag,0.30008265731915706
3293,The Knack,0.3000688934314957
2146,Meshuggah,0.299729049683412
772,David Axelrod,0.29941880753072614
95,Allan Holdsworth,0.2993641233793714
2392,Pablo MilanÃ©s,0.29900065086038013
673,Connie Smith,0.2984292318467776
1665,Jon Brion,0.2983796050498681
3202,The Dillards,0.29837716427683175
3281,The Jon Spencer Blues Explosion,0.2978962034994351
2484,Peter Green,0.29784560244469827
2,"10,000 Maniacs",0.29771596659849897
1023,Etta James,0.2975458668505792
1057,Fela Kuti,0.29751718684792394
365,BoDeans,0.29721454081122123
3093,The All-American Rejects,0.2970371714670859
3474,The United States of America,0.29675115483726205
2483,Peter Gabriel,0.29667430260879524
2560,PÃ©rez Prado,0.296292782033619
1343,Howard Jones,0.2960739882003686
2683,Robyn,0.29553410941400676
41,Adina Howard,0.2955099555426905
700,Creed,0.2950956191101309
699,Creed,0.2950956191101309
565,Charles TrÃ©net,0.2950072852354577
2544,Prince,0.2949698128480509
2545,Prince,0.2949698128480509
2546,Prince,0.2949698128480509
2365,Orchestral Manoeuvres in the Dark,0.29473170183828123
2770,Sarah McLachlan,0.2939362861236674
3236,The Four Aces,0.2939186938496606
1753,Keith Sweat,0.29391853313602706
2634,"Richard ""Groove"" Holmes",0.2938928048514449
3772,Yo La Tengo,0.29332567598980686
85,Alice in Chains,0.29316699560095394
1466,Jars of Clay,0.29312191827520356
2228,Monica,0.29246023791662956
1976,Love,0.29240835032457446
2088,Marvin Gaye,0.2920067707699791
3359,The Partridge Family,0.29198223029826764
108,Amel Larrieux,0.29096532052960744
2754,Sam Cooke,0.2905028327341293
3700,Weather Report,0.29034857672131076
452,Brook Benton,0.2901412996358069
2356,Oliver Nelson,0.28964655208619317
3402,The Rolling Stones,0.28931472190326984
3615,Trisha Yearwood,0.28929259354337034
1326,Hole,0.28903345967812777
3442,The Stranglers,0.288878138037232
644,Cliff Richard,0.288854840059672
2872,Slim Smith,0.2881906126482232
2197,Mink DeVille,0.28740905427999075
2377,Otis Redding,0.2872284200869339
1022,Ethel Merman,0.2867917004923275
143,Annie Lennox,0.2867586397625338
2592,Randy Newman,0.28670448506512647
1041,Faith Evans,0.2865866907967873
1308,Heaven 17,0.28638461813106725
2873,Slim Whitman,0.2862367737964892
2411,Patra,0.2862025581808829
1825,LaVern Baker,0.2861319049620428
3266,The Impressions,0.28597809277878294
2666,Robbie Williams,0.2858981457633915
3215,The Easybeats,0.2858430627571945
2512,Pink Floyd,0.28475908914053993
2955,Steppenwolf,0.2845753461515941
2851,Sister Sledge,0.2842477653630137
341,Black Oak Arkansas,0.28409971734882583
1015,Ernestine Anderson,0.284053113052682
1455,Jan & Dean,0.2835170338911616
3623,Twisted Sister,0.2833696871498767
1692,Judas Priest,0.283164419539501
398,Bobby Womack,0.2826990587237414
1424,Jackie Paris,0.2825110561522776
120,Andrew Hill,0.28226587786425156
3375,The Primitives,0.28218157634155105
3192,The Dave Clark Five,0.28135989820942564
3003,Suicidal Tendencies,0.28128405492125663
1042,Faith Hill,0.2809720773201857
1886,Les Baxter,0.28052891484533193
1731,Karunesh,0.28041630309509896
3322,The Meters,0.2801427464971379
1600,John Fahey,0.28005045862842126
1755,Keith Washington,0.27995678258892787
2166,Michael W. Smith,0.27962197967495406
3732,Willis Alan Ramsey,0.27960580907125937
70,Alec Wilder,0.279419370809686
112,Amy Grant,0.27937505739504015
346,Blancmange,0.2789320978183915
892,Donny Hathaway,0.2784042859735624
96,Allan Jones,0.2782849697700115
3747,World Party,0.27793804461155414
172,Art Garfunkel,0.27720229985285527
577,Charlie Rich,0.2769376921110122
1528,Jim Reeves,0.2768275117302654
3763,Yaz,0.276770408286321
1999,Lyn Collins,0.2762657089890302
3710,Whiskeytown,0.2761476202886986
879,Don Gibson,0.27605024595761685
1554,Joan Baez,0.2755737236306409
332,Billy Squier,0.2754918033833757
2589,Ramsey Lewis,0.27536531247282736
3743,Womack & Womack,0.27476581220948704
3498,The Who,0.2744351407227809
1804,Klymaxx,0.2744109980242964
1163,Gene Chandler,0.2739803578592663
2952,Stephanie Mills,0.2739698228156951
2668,Robert Earl Keen,0.27391244181891466
3602,Tracy Chapman,0.27365286360094304
119,Andrew Bird,0.2736140629377988
3148,The Cars,0.27333000088768544
774,David Byrne,0.2729682388986737
2662,Roaring Lion,0.27293919795144517
1954,Lorn,0.2728774717644388
862,Dionne Warwick,0.27230934561033693
3708,Wet Willie,0.27228829077378774
167,Armand Van Helden,0.2711654482273452
1995,Luther Vandross,0.27104048176367507
3145,The Cadillacs,0.27081048078051373
1843,"Lambert, Hendricks & Ross",0.27048186184247597
1651,Johnny Nash,0.270338435324313
3083,Tex Williams,0.2703240681835999
3027,Swell,0.26924308684624304
688,Cowboy Junkies,0.26894631657883117
446,Brigitte Bardot,0.2688218256286587
2535,Possessed,0.2682481858672512
2312,Newsboys,0.2678041084519411
241,Basia,0.2676951174279889
1662,Jon Anderson,0.2676909281915525
2502,Philip Glass,0.26746332464181066
3691,Wardell Gray,0.26729133053437554
30,Aaron Tippin,0.26720512102231353
1845,Larry Carlton,0.2671535950617784
2017,Machine Head,0.2670910819533171
1062,Fila Brazillia,0.2670468372219504
2032,Malcolm McLaren,0.2667723128726277
2568,R. Kelly,0.26674389271372007
1180,George Jones,0.26666884721382916
743,Daniel Lanois,0.26659864103438724
2476,Pete Seeger,0.266323374873789
1457,Jan Hammer,0.2661477229299855
1745,Keb' Mo',0.2658061939686569
3448,The Suicide Machines,0.26529785570576264
156,Aphex Twin,0.26492106389895254
3674,Victor Jara,0.26474983925889317
1164,Gene Clark,0.26451301435253743
2242,Mose Allison,0.2644242584775555
1063,Filter,0.2643248307620529
858,Dio,0.26422367488301685
1693,Judee Sill,0.2642214447912475
1194,Gerry Rafferty,0.26364649375382926
3206,The Doors,0.2632985354306967
2160,Michael Jackson,0.2630022554268816
3057,Tanya Tucker,0.262939940743206
522,Caribou,0.2629393074191694
165,Arif Mardin,0.2626805046909052
1695,Judy Collins,0.2626718200691401
1391,Irma Thomas,0.262317982834847
714,Culture Club,0.2617240517782288
3163,The Clancy Brothers,0.26165420011603957
3609,TrentemÃ¸ller,0.26122814934145305
2743,Ryan Adams,0.26071930029575635
1238,Grace Jones,0.26062077733611694
949,Eddie Rabbitt,0.2606033621199035
2445,Paulina Rubio,0.26031937780689085
278,Bette Midler,0.26015002009492477
473,Buddy Miles,0.2600954067596827
1087,Fountains of Wayne,0.2600093442245319
2174,Midnight Oil,0.26000067671112886
2345,Oasis,0.2599718372319126
2344,Oasis,0.2599718372319126
2133,Melissa Etheridge,0.25991056526198386
705,"Crosby, Stills & Nash",0.25982266370181567
3157,The Chi-Lites,0.25945032815119506
624,Chuck Mangione,0.2593680176714548
901,Dottie West,0.2589467315324182
2639,Richard Pryor,0.25889720441138403
3771,Yngwie Malmsteen,0.2587514294164295
1606,John Hiatt,0.2586750829607541
2054,Marcos Valle,0.25851643948578534
449,Britney Spears,0.2583198268885512
2498,Phil Ochs,0.25801154928820025
2969,Steve Lawrence,0.257955764362741
749,Danzig,0.25720019328283883
2093,Mary J. Blige,0.2564925142578661
2965,Steve Hackett,0.2563014221745637
837,Destiny's Child,0.2562758508725979
1234,Gorilla Biscuits,0.25623451635521993
1988,Luiz BonfÃ¡,0.2559420014351699
66,Alanis Morissette,0.2558134508023009
2007,M.I.A.,0.2556797752785288
2006,M.I.A.,0.2556797752785288
1182,George Michael,0.2553470006675972
2437,Paul Stanley,0.2551111113140492
3417,The Shirelles,0.25480186804087573
1568,Joe Henderson,0.25416958034293025
369,Bob Dorough,0.25320909025082566
983,Elvin Bishop,0.2528794429826989
1794,Kirk Whalum,0.2528582765200319
1098,Frank Zappa,0.25272425706907437
2977,Steve Winwood,0.2525561072287237
3081,Tevin Campbell,0.2524919654444646
124,Andy Irvine,0.25149379165805674
1174,Gentle Giant,0.25140286488139274
2171,Mick Taylor,0.2512967601430297
3225,The Feelies,0.25129370275798535
3385,The Ravens,0.2511637512084435
3450,The Supremes,0.2503759980543501
232,Barenaked Ladies,0.24971614310672055
2157,Michael Hedges,0.2494254127921066
2816,Sheena Easton,0.24909600076042274
333,Billy Strayhorn,0.24895394547374683
818,Deftones,0.2485990539498133
1099,Frankie Avalon,0.24821356820810328
1522,Jim & Jesse,0.24801357895077591
2119,McFly,0.2478465027215893
3214,The Easy Riders,0.24746078675607225
1064,Finch,0.24708329382047603
3666,Vern Gosdin,0.24704817190192274
45,Aerosmith,0.2465622845635716
608,Chris Rea,0.24636088731218653
2852,Sixpence None the Richer,0.24633197012280653
78,Alexandre Pires,0.24624295152376485
642,Claus Ogerman,0.2461224151723711
3564,Tom T. Hall,0.24586295428880203
875,Don Blackman,0.24580850659194425
1626,John Stewart,0.24580488608601225
1728,Karen Dalton,0.2457900316819924
1464,Janis Joplin,0.2456780207107785
1220,Gloria Jones,0.24563997672763915
721,Cyndi Lauper,0.24545280276948236
3025,Sweet,0.24542223918224368
3456,The Temptations,0.24516089168504138
1335,Hot Hot Heat,0.2449223297453247
125,Andy Kim,0.24483094721896506
3671,Vicki Sue Robinson,0.24465108243954165
2307,New Musik,0.24430209499710434
331,Billy Ray Cyrus,0.24424778084111787
2132,Melba Moore,0.24423075806602465
689,Cowboy Mouth,0.2441572456631049
2570,R.E.M.,0.2440121339205329
790,David Sanborn,0.2440032924077393
3358,The Paragons,0.2438021038133747
614,Christina Aguilera,0.2437434099634242
806,Death,0.24349327489058664
807,Death,0.24349327489058664
214,Baby Rasta & Gringo,0.2433962974684614
2043,Mano Negra,0.24323335838588944
3274,The Jackson 5,0.243209022887318
1569,Joe Jackson,0.2430648453459548
2802,Seven Mary Three,0.24305502191033632
1162,Gene Ammons,0.24287717847747198
3086,Thad Jones,0.242859658203444
566,Charley Pride,0.24285300947497715
687,Cousin Emmy,0.242733297307461
402,Bolt Thrower,0.2426701623562697
3305,The Lounge Lizards,0.24236895477320336
3736,Wipers,0.2420479198111203
710,Crucifix,0.2419926654160437
1013,Ernest Ranglin,0.24197453979386183
1597,John D. Loudermilk,0.2417361780244842
2016,Maceo Parker,0.2414519423858876
3604,Traffic,0.24139834843212452
3515,They Might Be Giants,0.24137250239575447
2960,Steve Arrington,0.241252936782204
3761,Yabby You,0.2408437349576076
1294,Harpers Bizarre,0.2408281267321518
2985,Stevie Wonder,0.2405535725614192
1462,Janie Fricke,0.2404964772616782
93,All-4-One,0.24034525955093142
3517,Thin Lizzy,0.24013249957284225
2576,Radiohead,0.2397937675648391
3538,Timmy Regisford,0.23974625424734994
1697,Juice Newton,0.23968384634342418
1592,John Cale,0.23967340902754627
3431,The Soup Dragons,0.2394304426912273
2175,Midtown,0.2393942066319586
1315,Helloween,0.23918589163320023
766,Dave Mason,0.23913969115278763
2003,LÃ©o FerrÃ©,0.2388044645988103
3048,Tal Farlow,0.238706608267847
993,Emmylou Harris,0.23865801924022348
1750,Keith Jarrett,0.2383077898399833
1831,Ladysmith Black Mambazo,0.23825973932700342
3478,The Vapors,0.2382198058307139
3457,The The,0.23806473514130722
2920,Spandau Ballet,0.23778953735295533
2846,SinÃ©ad O'Connor,0.23759387381629093
2817,Shel Silverstein,0.23756797024710177
1832,Ladytron,0.2375590632164178
737,Damien Rice,0.23713473634426643
2141,Meredith Brooks,0.2370799843366573
3073,Terri Clark,0.23689049144641477
661,Collective Soul,0.23677459761404285
3065,Teena Marie,0.2365618812587723
3600,Tracey Thorn,0.2363544627112837
3193,The Dead Weather,0.2361226226940952
1531,Jimmy Barnes,0.2360639821321164
3614,Tripping Daisy,0.23579218976517094
3032,Syl Johnson,0.2357417379529814
2406,Pat Boone,0.23571052577408713
2206,Missing Persons,0.23554492630246146
792,David Wilcox,0.2355229993127672
3525,Thompson Twins,0.23546137512317541
2614,Rebirth Brass Band,0.23530296810456428
380,Bobbie Gentry,0.23507530296327417
1989,Luiz Gonzaga,0.23476957399944218
1795,Kirsty MacColl,0.2347200633337135
1679,Joseph Arthur,0.2345045069420634
3319,The McCoys,0.234423668538689
2959,Steve Angello,0.234409354552323
2665,Robbie Robertson,0.23428501562221654
0,'Til Tuesday,0.23404098651335825
1670,Jonah Jones,0.2337750979340763
2729,Roy Orbison,0.2336953025577272
504,Cameo,0.23365562462429776
3000,Sugar,0.2332566884931409
259,Ben E. King,0.23281094327545607
2824,Sheryl Crow,0.23266301361495695
726,D.R.I.,0.23244060670848377
3223,The Faint,0.232422745654767
1756,Keith Whitley,0.2322880903505463
126,Andy MontaÃ±ez,0.23225770246759056
3324,The Mighty Mighty Bosstones,0.2320671981386643
3581,Tony Joe White,0.2320300089032338
1969,Lou Christie,0.2319436912906396
1026,Eva Cassidy,0.23193847507540877
868,Dizzy Gillespie,0.2319123089738143
992,Emmure,0.23180479903775
2612,Raymond Scott,0.23170698886092508
1033,Exile,0.23163841537996963
1810,Kris Kristofferson,0.23162785319799015
969,Elbow,0.23153911196589466
