,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start,similarity
25652,180228,Elvis Presley,Pop/Rock,1950,570825,The Modern Lovers,Pop/Rock,1970,0.8718402797189834
25653,182598,MC5,Pop/Rock,1960,570825,The Modern Lovers,Pop/Rock,1970,0.9442721700039908
25654,792953,Carl Perkins,Pop/Rock,1950,570825,The Modern Lovers,Pop/Rock,1970,0.9669690971813438
25655,793988,Eddie Cochran,Pop/Rock,1950,570825,The Modern Lovers,Pop/Rock,1970,0.9816513793682979
25656,840402,The Velvet Underground,Pop/Rock,1960,570825,The Modern Lovers,Pop/Rock,1970,0.9796879601218262
25657,73421,The Clean,Pop/Rock,1970,571258,Frightened Rabbit,Pop/Rock,2000,0.6794462777030592
25658,219483,Dinosaur Jr.,Pop/Rock,1980,571258,Frightened Rabbit,Pop/Rock,2000,0.925423437896429
25659,326249,Radiohead,Pop/Rock,1990,571258,Frightened Rabbit,Pop/Rock,2000,0.8883058065307144
25660,451296,Red House Painters,Pop/Rock,1990,571258,Frightened Rabbit,Pop/Rock,2000,0.7989542843108773
25661,195874,Madness,Pop/Rock,1970,571472,Hepcat,Reggae,1990,0.9575853912640975
25662,197921,The English Beat,Pop/Rock,1970,571472,Hepcat,Reggae,1990,0.9685803468046517
25663,425105,The Skatalites,Reggae,1960,571472,Hepcat,Reggae,1990,0.8805990086339173
25664,482334,The Specials,Pop/Rock,1970,571472,Hepcat,Reggae,1990,0.9716541265362691
25665,184502,Ella Fitzgerald,Vocal,1930,571845,Margaret Whiting,Vocal,1940,0.9950500397887184
25666,673360,Helen Forrest,Vocal,1940,571845,Margaret Whiting,Vocal,1940,0.9892824269149348
25667,813485,Lee Wiley,Vocal,1930,571845,Margaret Whiting,Vocal,1940,0.9417637953514266
25668,954694,Helen Ward,Vocal,1930,571845,Margaret Whiting,Vocal,1940,0.8222041651447242
25669,24944,Amy Grant,Religious,1970,572105,4Him,Religious,1990,0.9896317825964274
25670,466759,Michael W. Smith,Religious,1980,572105,4Him,Religious,1990,0.9091880702679908
25671,40225,Gladys Knight,R&B;,1950,572106,The Three Degrees,R&B;,1960,0.9245038880451687
25672,376608,The Marvelettes,R&B;,1960,572106,The Three Degrees,R&B;,1960,0.9914930202830571
25673,477875,The Supremes,R&B;,1950,572106,The Three Degrees,R&B;,1960,0.9935915535225353
25674,37730,Pearl Jam,Pop/Rock,1990,572327,Marcy Playground,Pop/Rock,1990,0.9513824796446307
25675,167287,Frank Black,Pop/Rock,1980,572327,Marcy Playground,Pop/Rock,1990,0.9159603446120363
25676,184043,Foo Fighters,Pop/Rock,1990,572327,Marcy Playground,Pop/Rock,1990,0.9326097440764329
25677,357406,Nirvana,Pop/Rock,1980,572327,Marcy Playground,Pop/Rock,1990,0.9524698178409059
25678,68155,The Chantels,R&B;,1950,572499,The Velvelettes,R&B;,1960,0.8172836976724326
25679,118544,The Drifters,R&B;,1950,572499,The Velvelettes,R&B;,1960,0.9163201092931854
25680,238115,Sam Cooke,R&B;,1950,572499,The Velvelettes,R&B;,1960,0.8826200823759227
25681,260038,Dinah Washington,Vocal,1940,572499,The Velvelettes,R&B;,1960,0.7213373026256765
25682,44764,Blondie,Pop/Rock,1970,572578,Animotion,Pop/Rock,1980,0.7821099844444203
25683,128440,Duran Duran,Pop/Rock,1970,572578,Animotion,Pop/Rock,1980,0.8203390429652514
25684,206241,Eurythmics,Pop/Rock,1980,572578,Animotion,Pop/Rock,1980,0.8337217012170075
25685,895443,The Human League,Pop/Rock,1970,572578,Animotion,Pop/Rock,1980,0.8249201702399602
25686,17929,Patti Austin,R&B;,1950,572579,Anita Baker,R&B;,1970,0.9880565630832551
25687,59819,Betty Wright,R&B;,1950,572579,Anita Baker,R&B;,1970,0.9285601349596873
25688,79016,Billie Holiday,Vocal,1930,572579,Anita Baker,R&B;,1970,0.8369246164461276
25689,164093,Tammi Terrell,R&B;,1960,572579,Anita Baker,R&B;,1970,0.9175270757601198
25690,165011,Dionne Warwick,R&B;,1960,572579,Anita Baker,R&B;,1970,0.9563704249066644
25691,204901,Sarah Vaughan,Vocal,1940,572579,Anita Baker,R&B;,1970,0.8101956984417705
25692,260038,Dinah Washington,Vocal,1940,572579,Anita Baker,R&B;,1970,0.8543645593230436
25693,271029,Esther Phillips,R&B;,1940,572579,Anita Baker,R&B;,1970,0.9429594154760067
25694,290072,Roberta Flack,R&B;,1960,572579,Anita Baker,R&B;,1970,0.8845457822444588
25695,368367,Nancy Wilson,Vocal,1950,572579,Anita Baker,R&B;,1970,0.8871313074992005
25696,411761,Nina Simone,Vocal,1950,572579,Anita Baker,R&B;,1970,0.8856984841642701
25697,487535,Abbey Lincoln,Vocal,1950,572579,Anita Baker,R&B;,1970,0.949469345495239
25698,500889,Minnie Riperton,R&B;,1960,572579,Anita Baker,R&B;,1970,0.9695530057940519
25699,542976,Candi Staton,R&B;,1960,572579,Anita Baker,R&B;,1970,0.9127623219025537
25700,594665,Diana Ross,R&B;,1960,572579,Anita Baker,R&B;,1970,0.9690390671111087
25701,607448,Al Green,R&B;,1960,572579,Anita Baker,R&B;,1970,0.9341828884812305
25702,755570,Angela Bofill,R&B;,1970,572579,Anita Baker,R&B;,1970,0.9833624677748991
25703,802302,Chaka Khan,R&B;,1960,572579,Anita Baker,R&B;,1970,0.9587124845763413
25704,806507,Tyrone Davis,R&B;,1970,572579,Anita Baker,R&B;,1970,0.9440734068777933
25705,821571,Smokey Robinson,R&B;,1950,572579,Anita Baker,R&B;,1970,0.9650716772181314
25706,927555,Aretha Franklin,R&B;,1950,572579,Anita Baker,R&B;,1970,0.9535542254653029
25707,81493,Killing Joke,Pop/Rock,1970,572737,Helmet,Pop/Rock,1980,0.9666571281138123
25708,139026,Led Zeppelin,Pop/Rock,1960,572737,Helmet,Pop/Rock,1980,0.9538013858227562
25709,162677,Dizzy Gillespie,Jazz,1930,572737,Helmet,Pop/Rock,1980,0.6604869210218386
25710,175553,John Coltrane,Jazz,1940,572737,Helmet,Pop/Rock,1980,0.6442548947186452
25711,349157,Melvins,Pop/Rock,1980,572737,Helmet,Pop/Rock,1980,0.9743737589808745
25712,423829,Miles Davis,Jazz,1940,572737,Helmet,Pop/Rock,1980,0.6263763979537993
25713,446509,Metallica,Pop/Rock,1980,572737,Helmet,Pop/Rock,1980,0.970152032289217
25714,562304,The Stooges,Pop/Rock,1960,572737,Helmet,Pop/Rock,1980,0.9909205351417173
25715,633181,Butthole Surfers,Pop/Rock,1980,572737,Helmet,Pop/Rock,1980,0.9835530981675721
25716,672910,Wire,Pop/Rock,1970,572737,Helmet,Pop/Rock,1980,0.9195176181123641
25717,755156,Sonic Youth,Pop/Rock,1980,572737,Helmet,Pop/Rock,1980,0.9383311847453875
25718,758520,Big Black,Pop/Rock,1980,572737,Helmet,Pop/Rock,1980,0.9552513950432123
25719,771438,Black Sabbath,Pop/Rock,1960,572737,Helmet,Pop/Rock,1980,0.9664757955250383
25720,798606,Fugazi,Pop/Rock,1980,572737,Helmet,Pop/Rock,1980,0.9656593232955006
25721,806829,Jane's Addiction,Pop/Rock,1980,572737,Helmet,Pop/Rock,1980,0.9570962565217387
25722,216586,John Conlee,Country,1970,573100,Daryle Singletary,Country,1990,0.9359554463564912
25723,396676,Randy Travis,Country,1970,573100,Daryle Singletary,Country,1990,0.9553338926680072
25724,637150,David Frizzell,Country,1970,573100,Daryle Singletary,Country,1990,0.8918098863538326
25725,780451,Conway Twitty,Country,1950,573100,Daryle Singletary,Country,1990,0.844422021397572
25726,792370,Clint Black,Country,1980,573100,Daryle Singletary,Country,1990,0.9694081287344672
25727,798248,Garth Brooks,Country,1980,573100,Daryle Singletary,Country,1990,0.9263058646506538
25728,842269,Vern Gosdin,Country,1960,573100,Daryle Singletary,Country,1990,0.8563463078483965
25729,936206,Alabama,Country,1970,573100,Daryle Singletary,Country,1990,0.9692795626464453
25730,944084,George Strait,Country,1970,573100,Daryle Singletary,Country,1990,0.9576315417985383
25731,62823,Bad Religion,Pop/Rock,1980,573241,7 Seconds,Pop/Rock,1980,0.9620708524912565
25732,75264,Bad Brains,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.931318418536933
25733,75747,The Clash,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9059147987581839
25734,91650,Black Flag,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.8884350658474748
25735,109735,Circle Jerks,Pop/Rock,1980,573241,7 Seconds,Pop/Rock,1980,0.9861983986635346
25736,138520,The Damned,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9632325724460052
25737,160054,Sham 69,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9205061162464727
25738,405903,Midnight Oil,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9276053567116239
25739,490004,Ramones,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9316745523683554
25740,492275,The Runaways,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9253232820856879
25741,759491,The Exploited,Pop/Rock,1980,573241,7 Seconds,Pop/Rock,1980,0.9678603958666923
25742,786613,Dead Kennedys,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9556013773216948
25743,798606,Fugazi,Pop/Rock,1980,573241,7 Seconds,Pop/Rock,1980,0.9071860036705599
25744,937098,Stiff Little Fingers,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9319704075013963
25745,960690,X,Pop/Rock,1970,573241,7 Seconds,Pop/Rock,1980,0.9375723970096334
25746,149515,Joe Cocker,Pop/Rock,1960,573391,Paolo Nutini,Pop/Rock,2000,0.9522012540443757
25747,164594,Ben E. King,R&B;,1950,573391,Paolo Nutini,Pop/Rock,2000,0.9328854882561541
25748,214593,David Gray,Pop/Rock,1990,573391,Paolo Nutini,Pop/Rock,2000,0.9367369153164558
25749,307461,Van Morrison,Pop/Rock,1950,573391,Paolo Nutini,Pop/Rock,2000,0.9811067489468772
25750,316834,Marvin Gaye,R&B;,1950,573391,Paolo Nutini,Pop/Rock,2000,0.9731733640011745
25751,336783,Nick Drake,Pop/Rock,1960,573391,Paolo Nutini,Pop/Rock,2000,0.7330793764714449
25752,667584,Damien Rice,Folk,1990,573391,Paolo Nutini,Pop/Rock,2000,0.8322007633657634
25753,677781,Wilson Pickett,R&B;,1950,573391,Paolo Nutini,Pop/Rock,2000,0.9695011236427741
25754,775877,Coldplay,Pop/Rock,1990,573391,Paolo Nutini,Pop/Rock,2000,0.8951192512970477
25755,1006765,Rodriguez,Pop/Rock,1960,573391,Paolo Nutini,Pop/Rock,2000,0.9843504415260952
25756,16448,AmÃ¡lia Rodrigues,International,1940,573410,Maria BethÃ¢nia,International,1960,0.9196462232979636
25757,79016,Billie Holiday,Vocal,1930,573410,Maria BethÃ¢nia,International,1960,0.929715092955355
25758,150629,Ã‰dith Piaf,Vocal,1930,573410,Maria BethÃ¢nia,International,1960,0.9324231499749825
25759,371530,Nara LeÃ£o,Latin,1960,573410,Maria BethÃ¢nia,International,1960,0.9797531428814913
25760,781837,AntÃ´nio Carlos Jobim,Latin,1950,573410,Maria BethÃ¢nia,International,1960,0.9200855616093128
25761,797056,Elis Regina,International,1960,573410,Maria BethÃ¢nia,International,1960,0.9797562813051836
25762,797205,Elizeth Cardoso,Latin,1950,573410,Maria BethÃ¢nia,International,1960,0.8777072932629906
25763,931086,Astrud Gilberto,Latin,1960,573410,Maria BethÃ¢nia,International,1960,0.9749785275179921
25764,41874,The Beach Boys,Pop/Rock,1960,573870,The Troggs,Pop/Rock,1960,0.9795035145815143
25765,55128,Bo Diddley,Pop/Rock,1940,573870,The Troggs,Pop/Rock,1960,0.9882371959901463
25766,66915,Bob Dylan,Pop/Rock,1960,573870,The Troggs,Pop/Rock,1960,0.9651635450224092
25767,100160,The Kinks,Pop/Rock,1960,573870,The Troggs,Pop/Rock,1960,0.9467507790395587
25768,538677,Buddy Holly,Pop/Rock,1950,573870,The Troggs,Pop/Rock,1960,0.9938734448940554
25769,754032,The Beatles,Pop/Rock,1960,573870,The Troggs,Pop/Rock,1960,0.970797340789817
25770,773642,The Kingsmen,Pop/Rock,1950,573870,The Troggs,Pop/Rock,1960,0.8857757744424037
25771,824022,Little Richard,Pop/Rock,1950,573870,The Troggs,Pop/Rock,1960,0.988581077575657
25772,894465,The Rolling Stones,Pop/Rock,1960,573870,The Troggs,Pop/Rock,1960,0.9405295163709428
25773,57188,Bob Andy,Reggae,1960,573978,Marcia Griffiths,Reggae,1960,0.9304472542026999
25774,411761,Nina Simone,Vocal,1950,573978,Marcia Griffiths,Reggae,1960,0.7682765226142177
25775,477875,The Supremes,R&B;,1950,573978,Marcia Griffiths,Reggae,1960,0.9750469949233582
25776,772526,Irma Thomas,R&B;,1960,573978,Marcia Griffiths,Reggae,1960,0.8992577902937028
25777,796710,Freda Payne,R&B;,1960,573978,Marcia Griffiths,Reggae,1960,0.9750740923821308
25778,927555,Aretha Franklin,R&B;,1950,573978,Marcia Griffiths,Reggae,1960,0.9010157045044447
25779,19701,Television,Pop/Rock,1970,574033,Modern English,Pop/Rock,1970,0.9598227731286113
25780,233066,Lou Reed,Pop/Rock,1950,574033,Modern English,Pop/Rock,1970,0.8908729042564841
25781,290812,Joy Division,Pop/Rock,1970,574033,Modern English,Pop/Rock,1970,0.9233266627549798
25782,531986,David Bowie,Pop/Rock,1960,574033,Modern English,Pop/Rock,1970,0.9471366900152189
25783,672910,Wire,Pop/Rock,1970,574033,Modern English,Pop/Rock,1970,0.9366355217498803
25784,748222,Siouxsie and the Banshees,Pop/Rock,1970,574033,Modern English,Pop/Rock,1970,0.9649600303789511
25785,852855,Roxy Music,Pop/Rock,1970,574033,Modern English,Pop/Rock,1970,0.9546230571480143
25786,71209,Leonard Cohen,Pop/Rock,1950,574035,St. Vincent,Pop/Rock,2000,0.8282182384202658
25787,79016,Billie Holiday,Vocal,1930,574035,St. Vincent,Pop/Rock,2000,0.7497523122140789
25788,121590,Jacques Brel,Vocal,1950,574035,St. Vincent,Pop/Rock,2000,0.8913639483051397
25789,169795,Fiona Apple,Pop/Rock,1990,574035,St. Vincent,Pop/Rock,2000,0.9534309381549155
25790,174557,Carole King,Pop/Rock,1950,574035,St. Vincent,Pop/Rock,2000,0.8959245231759442
25791,184502,Ella Fitzgerald,Vocal,1930,574035,St. Vincent,Pop/Rock,2000,0.7857749563412408
25792,212612,Johnny Hartman,Vocal,1950,574035,St. Vincent,Pop/Rock,2000,0.6931730785806225
25793,270491,Joni Mitchell,Pop/Rock,1960,574035,St. Vincent,Pop/Rock,2000,0.8191429922657716
25794,294923,Judy Collins,Folk,1950,574035,St. Vincent,Pop/Rock,2000,0.7519677929214065
25795,379125,Neil Young,Pop/Rock,1960,574035,St. Vincent,Pop/Rock,2000,0.9473778740383947
25796,625736,Brian Wilson,Pop/Rock,1960,574035,St. Vincent,Pop/Rock,2000,0.8564387511817568
25797,642542,Burt Bacharach,Pop/Rock,1950,574035,St. Vincent,Pop/Rock,2000,0.8549592942895587
25798,758208,Beth Orton,Pop/Rock,1990,574035,St. Vincent,Pop/Rock,2000,0.881160597725086
25799,792530,Tori Amos,Pop/Rock,1980,574035,St. Vincent,Pop/Rock,2000,0.8809476010417218
25800,840402,The Velvet Underground,Pop/Rock,1960,574035,St. Vincent,Pop/Rock,2000,0.9523688570481682
25801,868306,Nico,Pop/Rock,1960,574035,St. Vincent,Pop/Rock,2000,0.9398090716485471
25802,75295,Ken Boothe,Reggae,1960,574057,Sugar Minott,Reggae,1970,0.9037935679478998
25803,128585,Jackie Mittoo,Reggae,1960,574057,Sugar Minott,Reggae,1970,0.7674431745110541
25804,160848,Gregory Isaacs,Reggae,1970,574057,Sugar Minott,Reggae,1970,0.8477744775877634
25805,178889,Alton Ellis,Reggae,1950,574057,Sugar Minott,Reggae,1970,0.8990292444207298
25806,190021,John Holt,Reggae,1960,574057,Sugar Minott,Reggae,1970,0.9154393680344636
25807,295276,Jimmy Cliff,Reggae,1960,574057,Sugar Minott,Reggae,1970,0.8911775368347244
25808,328014,Peter Tosh,Reggae,1960,574057,Sugar Minott,Reggae,1970,0.8472623187836217
25809,588943,The Abyssinians,Reggae,1970,574057,Sugar Minott,Reggae,1970,0.8709877829920739
25810,762652,Big Youth,Reggae,1970,574057,Sugar Minott,Reggae,1970,0.7936070431703011
25811,790988,Toots & the Maytals,Reggae,1960,574057,Sugar Minott,Reggae,1970,0.941142231190132
25812,41874,The Beach Boys,Pop/Rock,1960,574102,Dashboard Confessional,Pop/Rock,1990,0.9451724540723102
25813,46794,Ani DiFranco,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.9166889482819014
25814,58549,Elvis Costello,Pop/Rock,1970,574102,Dashboard Confessional,Pop/Rock,1990,0.9276613443989989
25815,66915,Bob Dylan,Pop/Rock,1960,574102,Dashboard Confessional,Pop/Rock,1990,0.9250558573649817
25816,83554,Billy Bragg,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.9678186545809383
25817,154544,Green Day,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.8845416320453473
25818,163570,Ben Lee,Pop/Rock,1990,574102,Dashboard Confessional,Pop/Rock,1990,0.8534705303375426
25819,178906,Jawbox,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.7304753758156323
25820,243008,Weezer,Pop/Rock,1990,574102,Dashboard Confessional,Pop/Rock,1990,0.926352288603614
25821,258430,Pennywise,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.8669951921912148
25822,282800,Rites of Spring,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.7104412834878372
25823,325459,R.E.M.,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.9181779584240677
25824,357406,Nirvana,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.9328871781127782
25825,583618,Sunny Day Real Estate,Pop/Rock,1990,574102,Dashboard Confessional,Pop/Rock,1990,0.8855035459027862
25826,610339,Toad the Wet Sprocket,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.9734497516486539
25827,612716,Tom Petty,Pop/Rock,1970,574102,Dashboard Confessional,Pop/Rock,1990,0.9415146191785624
25828,808944,Jawbreaker,Pop/Rock,1980,574102,Dashboard Confessional,Pop/Rock,1990,0.8714113048865948
25829,840289,Seaweed,Pop/Rock,1990,574102,Dashboard Confessional,Pop/Rock,1990,0.8247665060974295
25830,855836,The Promise Ring,Pop/Rock,1990,574102,Dashboard Confessional,Pop/Rock,1990,0.8197981800775967
25831,885375,Refused,Pop/Rock,1990,574102,Dashboard Confessional,Pop/Rock,1990,0.9082015691102031
25832,134729,Faith No More,Pop/Rock,1980,574119,Sugar Ray,Pop/Rock,1990,0.9209865530486109
25833,195874,Madness,Pop/Rock,1970,574119,Sugar Ray,Pop/Rock,1990,0.9794141979745743
25834,201958,General Public,Pop/Rock,1980,574119,Sugar Ray,Pop/Rock,1990,0.9297203259159768
25835,202545,Generation X,Pop/Rock,1970,574119,Sugar Ray,Pop/Rock,1990,0.8919024606224538
25836,485135,311,Pop/Rock,1990,574119,Sugar Ray,Pop/Rock,1990,0.9660295392668666
25837,540883,Guns N' Roses,Pop/Rock,1980,574119,Sugar Ray,Pop/Rock,1990,0.8544409141152882
25838,763237,Big Audio Dynamite,Pop/Rock,1980,574119,Sugar Ray,Pop/Rock,1990,0.969488712545514
25839,768321,INXS,Pop/Rock,1970,574119,Sugar Ray,Pop/Rock,1990,0.9659229183156776
25840,796045,Fishbone,Pop/Rock,1970,574119,Sugar Ray,Pop/Rock,1990,0.9729592149143028
25841,806829,Jane's Addiction,Pop/Rock,1980,574119,Sugar Ray,Pop/Rock,1990,0.8727832563312748
25842,883318,Red Hot Chili Peppers,Pop/Rock,1980,574119,Sugar Ray,Pop/Rock,1990,0.9478323503084857
25843,11707,Steely Dan,Pop/Rock,1970,574143,moe.,Pop/Rock,1990,0.931937035038445
25844,38490,The Band,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.9555629906846917
25845,61938,Blue Ã–yster Cult,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.9930078945012928
25846,66915,Bob Dylan,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.8689025353341446
25847,75747,The Clash,Pop/Rock,1970,574143,moe.,Pop/Rock,1990,0.9846050775781431
25848,119651,J.J. Cale,Pop/Rock,1950,574143,moe.,Pop/Rock,1990,0.785787856529155
25849,138699,Frank Zappa,Pop/Rock,1950,574143,moe.,Pop/Rock,1990,0.9705531768871952
25850,222927,Uncle Tupelo,Pop/Rock,1980,574143,moe.,Pop/Rock,1990,0.9596539578410836
25851,249973,Devo,Pop/Rock,1970,574143,moe.,Pop/Rock,1990,0.9573840318041005
25852,254215,Wilco,Pop/Rock,1990,574143,moe.,Pop/Rock,1990,0.9444305154948198
25853,313284,Little Feat,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.9501771478735775
25854,317417,Quicksilver Messenger Service,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.8699243627588343
25855,333464,Phish,Pop/Rock,1980,574143,moe.,Pop/Rock,1990,0.9800367942752325
25856,354105,Jimi Hendrix,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.985459398493486
25857,379125,Neil Young,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.8777366562067542
25858,406583,"Medeski, Martin & Wood",Jazz,1990,574143,moe.,Pop/Rock,1990,0.731061644203429
25859,490004,Ramones,Pop/Rock,1970,574143,moe.,Pop/Rock,1990,0.9746474422235213
25860,631774,The Byrds,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.959844550710286
25861,647796,Camper Van Beethoven,Pop/Rock,1980,574143,moe.,Pop/Rock,1990,0.9738750461150705
25862,753833,Son Volt,Pop/Rock,1990,574143,moe.,Pop/Rock,1990,0.9277993308846536
25863,758453,Blues Traveler,Pop/Rock,1980,574143,moe.,Pop/Rock,1990,0.9889322402238332
25864,883318,Red Hot Chili Peppers,Pop/Rock,1980,574143,moe.,Pop/Rock,1990,0.98283158838367
25865,988440,Grateful Dead,Pop/Rock,1960,574143,moe.,Pop/Rock,1990,0.9166677888293308
25866,830028,"Huey ""Piano"" Smith",R&B;,1950,574483,The Wild Tchoupitoulas,R&B;,1970,0.9183368604374762
25867,35719,Steve Harley,Pop/Rock,1970,574597,ABC,Pop/Rock,1980,0.97103694480416
25868,43714,Bee Gees,Pop/Rock,1960,574597,ABC,Pop/Rock,1980,0.9772616743759037
25869,92942,Chic,R&B;,1970,574597,ABC,Pop/Rock,1980,0.9557436469819396
25870,101946,Isaac Hayes,R&B;,1960,574597,ABC,Pop/Rock,1980,0.9495715040694188
25871,135273,"Earth, Wind & Fire",R&B;,1960,574597,ABC,Pop/Rock,1980,0.9813429945641367
25872,144458,Curtis Mayfield,R&B;,1950,574597,ABC,Pop/Rock,1980,0.9812644911353297
25873,149044,Barry White,R&B;,1960,574597,ABC,Pop/Rock,1980,0.9812750658587117
25874,299668,KC & the Sunshine Band,R&B;,1970,574597,ABC,Pop/Rock,1980,0.9854172786627017
25875,316834,Marvin Gaye,R&B;,1950,574597,ABC,Pop/Rock,1980,0.9508477250834565
25876,531986,David Bowie,Pop/Rock,1960,574597,ABC,Pop/Rock,1980,0.9775990488344753
25877,569685,The Temptations,R&B;,1960,574597,ABC,Pop/Rock,1980,0.9595903171660135
25878,645474,David Essex,Pop/Rock,1970,574597,ABC,Pop/Rock,1980,0.6284299830547211
25879,674887,Daryl Hall & John Oates,Pop/Rock,1970,574597,ABC,Pop/Rock,1980,0.9803085386121927
25880,754032,The Beatles,Pop/Rock,1960,574597,ABC,Pop/Rock,1980,0.9642292201404552
25881,777210,Kool & the Gang,R&B;,1960,574597,ABC,Pop/Rock,1980,0.9730932759373345
25882,821571,Smokey Robinson,R&B;,1950,574597,ABC,Pop/Rock,1980,0.9225746807742251
25883,852855,Roxy Music,Pop/Rock,1970,574597,ABC,Pop/Rock,1980,0.977278762363628
25884,922728,ABBA,Pop/Rock,1970,574597,ABC,Pop/Rock,1980,0.9816241569936164
25885,5953,Alice Cooper,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9648101138297821
25886,59537,Blue Cheer,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9370379565718744
25887,100160,The Kinks,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9188612142676476
25888,112462,Cream,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9280541388133766
25889,120521,Chuck Berry,Pop/Rock,1950,574772,AC/DC,Pop/Rock,1970,0.7683672362656492
25890,139026,Led Zeppelin,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9708858328963594
25891,145086,The Easybeats,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9395474372170048
25892,193216,Free,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.8824073079515297
25893,240865,Jeff Beck,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.932611371262106
25894,332141,Jerry Lee Lewis,Pop/Rock,1950,574772,AC/DC,Pop/Rock,1970,0.8161873661766132
25895,423267,Small Faces,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9351196968880003
25896,489303,The Yardbirds,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9448869912096877
25897,503913,Mountain,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9597590748328083
25898,577627,The Who,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9665878982858361
25899,749734,Slade,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9742365374125121
25900,772567,Iron Butterfly,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9350213542777643
25901,894465,The Rolling Stones,Pop/Rock,1960,574772,AC/DC,Pop/Rock,1970,0.9475395363272747
25902,959770,Willie Dixon,Blues,1940,574772,AC/DC,Pop/Rock,1970,0.6232791235701339
25903,28166,Slim Harpo,Blues,1950,575051,Herman's Hermits,Pop/Rock,1960,0.9745183296942823
25904,41874,The Beach Boys,Pop/Rock,1960,575051,Herman's Hermits,Pop/Rock,1960,0.9876216402452775
25905,76881,Jimmy Reed,Blues,1940,575051,Herman's Hermits,Pop/Rock,1960,0.9299251572579472
25906,87985,The Hollies,Pop/Rock,1960,575051,Herman's Hermits,Pop/Rock,1960,0.9885181890301243
25907,108826,Jackie Wilson,R&B;,1950,575051,Herman's Hermits,Pop/Rock,1960,0.9783872049291596
25908,137494,Fats Domino,R&B;,1940,575051,Herman's Hermits,Pop/Rock,1960,0.9726852389997221
25909,180228,Elvis Presley,Pop/Rock,1950,575051,Herman's Hermits,Pop/Rock,1960,0.9078128940315886
25910,238115,Sam Cooke,R&B;,1950,575051,Herman's Hermits,Pop/Rock,1960,0.9211591040245788
25911,496405,The Shadows,Pop/Rock,1950,575051,Herman's Hermits,Pop/Rock,1960,0.9299613211901936
25912,754032,The Beatles,Pop/Rock,1960,575051,Herman's Hermits,Pop/Rock,1960,0.9928409682781932
25913,852007,Roy Orbison,Pop/Rock,1950,575051,Herman's Hermits,Pop/Rock,1960,0.9375951682259535
25914,16438,Television Personalities,Pop/Rock,1970,575379,The Vaselines,Pop/Rock,1980,0.8051943686366779
25915,73421,The Clean,Pop/Rock,1970,575379,The Vaselines,Pop/Rock,1980,0.7469888958604672
25916,478426,Orange Juice,Pop/Rock,1970,575379,The Vaselines,Pop/Rock,1980,0.7523440647252909
25917,485191,The Pastels,Pop/Rock,1980,575379,The Vaselines,Pop/Rock,1980,0.7430850436809094
